movie_id,person_id,job
5239,99274,Director
1875,145134,Director
1876,51984,Director
3081,510,Director
1863,8108,Director
5240,938741,Director
3082,10781,Director
8870,52629,Director
5241,51760,Director
104419,90367,Director
104419,74863,Director
8873,8574,Director
104374,7018,Director
1881,50582,Director
104457,98631,Director
8874,11090,Director
1883,6449,Director
3086,131406,Director
3086,131443,Director
5244,43980,Director
5244,80702,Director
8875,90522,Director
5246,67767,Director
5247,67767,Director
1884,280,Director
104644,87106,Director
1882,6046,Director
3083,309,Director
3087,7187,Director
8879,39996,Director
104760,61921,Director
1885,57579,Director
3088,33064,Director
3089,12329,Director
8880,39012,Director
1887,13524,Director
104780,1084249,Director
5248,33880,Director
5250,16897,Director
104837,82505,Director
8894,20412,Director
1888,2178,Director
8905,578,Director
5254,10828,Director
3090,102445,Director
104841,11218,Director
3091,5026,Director
1889,95760,Director
104863,71280,Director
1891,206549,Director
5434,37361,Director
8906,45572,Director
8907,12058,Director
8907,65629,Director
8907,65630,Director
3093,9789,Director
5428,63208,Director
1892,12989,Director
5437,10439,Director
5435,18854,Director
1893,4522,Director
3094,54441,Director
8908,46297,Director
3095,8500,Director
1894,8858,Director
3096,33064,Director
104879,137427,Director
104875,53079,Director
104875,1060626,Director
1895,13615,Director
1895,13614,Director
3098,8246,Director
1897,75699,Director
104908,2127,Director
3097,2428,Director
8914,76624,Director
5440,8500,Director
8911,129952,Director
104925,59,Director
1900,110695,Director
5442,67897,Director
104913,6159,Director
8912,20400,Director
3099,4964,Director
104944,1144604,Director
8915,36693,Director
8910,17883,Director
5443,114646,Director
3100,4135,Director
1902,1031288,Director
105020,21819,Director
5444,66193,Director
5444,69797,Director
105037,465763,Director
1904,91343,Director
8917,34517,Director
1906,5656,Director
3101,7270,Director
8916,36804,Director
5445,488,Director
3102,19800,Director
105121,108072,Director
1907,66190,Director
1907,66191,Director
104906,57408,Director
5446,13015,Director
3103,18854,Director
5438,2880,Director
8918,4910,Director
1909,12523,Director
5448,1409418,Director
3104,769,Director
8919,239075,Director
1910,73282,Director
105211,56539,Director
8920,24939,Director
1911,31024,Director
8921,90522,Director
3106,9168,Director
105246,201,Director
8928,3556,Director
105213,24045,Director
5449,32593,Director
3105,14911,Director
3107,6159,Director
5450,56539,Director
8933,38516,Director
1912,1884,Director
5451,58745,Director
5451,58746,Director
1913,2690,Director
105254,98251,Director
5452,19305,Director
1914,212165,Director
8934,23684,Director
1916,22461,Director
105325,1155518,Director
5454,16589,Director
3109,21958,Director
3108,280,Director
8937,36602,Director
5447,102445,Director
5456,67632,Director
105197,13235,Director
8938,17108,Director
1917,865,Director
3111,6729,Director
5455,125543,Director
105355,17458,Director
3112,113102,Director
8939,68020,Director
1918,7187,Director
5458,79656,Director
3113,37710,Director
8943,225898,Director
1919,56714,Director
105468,12095,Director
105468,1046494,Director
8947,20310,Director
8948,56106,Director
105540,71852,Director
1920,4600,Director
8946,64151,Director
5460,122967,Director
5461,226493,Director
105585,2294,Director
3117,1614,Director
3115,5572,Director
1921,6431,Director
1922,1030415,Director
105504,25598,Director
105351,144221,Director
3114,7879,Director
3120,21217,Director
5459,5174,Director
5462,944713,Director
105593,76965,Director
8950,37948,Director
3125,17016,Director
8949,13235,Director
1924,44763,Director
8951,65452,Director
5464,39,Director
1926,145605,Director
5465,55785,Director
8952,1219158,Director
3127,10757,Director
1923,7396,Director
1923,7395,Director
5463,12523,Director
105731,2836,Director
105720,15389,Director
1927,2000,Director
3130,1150,Director
105653,29605,Director
3129,1243,Director
105746,1156224,Director
8954,20907,Director
8955,64141,Director
1928,21311,Director
1929,34740,Director
3132,559559,Director
105801,1140160,Director
105755,578,Director
3135,84657,Director
5470,32919,Director
5468,44878,Director
105835,98103,Director
8957,2127,Director
3134,11528,Director
1931,72061,Director
8958,18596,Director
5471,14838,Director
5466,2245,Director
5472,129514,Director
1932,93906,Director
1933,49214,Director
3138,95653,Director
3138,1120414,Director
8959,66728,Director
105954,556172,Director
3141,514,Director
5475,27436,Director
1934,2662,Director
8961,7087,Director
8964,24657,Director
106002,13079,Director
3143,19665,Director
5477,16435,Director
1936,10001,Director
8965,24,Director
105844,72757,Director
5478,56150,Director
8966,15557,Director
1938,3146,Director
106072,47005,Director
106100,69371,Director
5479,14392,Director
8967,65677,Director
3146,64151,Director
1939,10001,Director
106144,229604,Director
8968,11091,Director
3147,4027,Director
5480,18898,Director
3148,5306,Director
1940,2746,Director
3142,18500,Director
5481,6737,Director
3145,504,Director
8969,20237,Director
106330,12962,Director
3150,3129,Director
1941,3359,Director
8970,12995,Director
106438,3224,Director
5483,102109,Director
5483,96439,Director
1942,14875,Director
5476,33341,Director
1944,4065,Director
8972,12962,Director
5485,17046,Director
3152,39012,Director
106441,126945,Director
3153,44878,Director
8973,309,Director
5489,6818,Director
5486,110174,Director
106487,10943,Director
8974,70651,Director
3155,17167,Director
106062,56578,Director
5490,68457,Director
8977,1152,Director
1945,2746,Director
106491,239571,Director
1947,1744,Director
1947,18868,Director
61071,64140,Director
1937,30008,Director
5493,51677,Director
8978,18311,Director
61073,34721,Director
5497,90522,Director
1948,32765,Director
106542,1140271,Director
61123,65310,Director
106540,1375201,Director
8979,209972,Director
1949,4065,Director
5498,5026,Director
106489,108,Director
8981,5342,Director
61132,7399,Director
1946,67451,Director
106594,123515,Director
5499,10586,Director
1950,13563,Director
61160,71538,Director
8982,116805,Director
1951,15378,Director
1953,15175,Director
8983,607,Director
1954,16513,Director
61236,56198,Director
106648,67075,Director
61167,11676,Director
61210,77658,Director
106766,1223,Director
106766,1224,Director
1952,19304,Director
5502,11614,Director
106696,1120694,Director
106696,15774,Director
5500,12936,Director
5500,3415,Director
5500,12987,Director
8984,1884,Director
8985,3893,Director
5504,2294,Director
8989,2004,Director
8989,13284,Director
61246,41549,Director
1955,6729,Director
61240,74396,Director
106785,5501,Director
5503,20646,Director
106839,71570,Director
1956,4135,Director
5505,61069,Director
106782,1032,Director
8998,145797,Director
1957,58220,Director
61248,4014,Director
5506,190,Director
9004,18254,Director
5501,20824,Director
61250,66563,Director
1958,3388,Director
5507,18878,Director
9005,27146,Director
61255,57630,Director
106883,17246,Director
1959,2226,Director
5508,172,Director
5512,225551,Director
61257,116330,Director
9008,100593,Director
106889,74296,Director
106873,77921,Director
106873,77923,Director
106873,77926,Director
106873,56341,Director
1960,4956,Director
8987,110575,Director
8987,110576,Director
61262,59291,Director
9010,55379,Director
5513,78029,Director
5513,161858,Director
1961,8246,Director
1962,5696,Director
25746,98019,Director
106916,17883,Director
61289,17282,Director
61319,70520,Director
1963,1243,Director
106920,5953,Director
5521,56828,Director
25750,8635,Director
9018,115892,Director
61323,1224,Director
61323,1223,Director
106927,76171,Director
5522,13563,Director
1964,6349,Director
25752,143385,Director
25752,143561,Director
61348,35694,Director
61348,35734,Director
107013,1220035,Director
5523,33485,Director
1965,31493,Director
25753,8630,Director
61350,2406,Director
107069,36602,Director
5524,57082,Director
1966,78188,Director
106918,7399,Director
25757,14281,Director
107141,54040,Director
1967,55983,Director
61352,6047,Director
5515,45791,Director
107159,124996,Director
61394,1172930,Director
61394,579303,Director
1968,11505,Director
5527,58689,Director
25773,9054,Director
5528,57446,Director
25771,793,Director
107338,219492,Director
1970,26713,Director
1969,62020,Director
107314,5281,Director
5529,68215,Director
25782,11528,Director
25769,94180,Director
25769,8635,Director
5525,18903,Director
61465,31033,Director
61465,21905,Director
107348,55710,Director
1971,16938,Director
61692,26850,Director
5531,1723,Director
107410,239729,Director
25788,11435,Director
25797,9054,Director
61697,18250,Director
1972,2042,Director
107408,1190179,Director
5532,87033,Director
61628,15156,Director
1973,56891,Director
25795,14674,Director
5530,8685,Director
107406,21684,Director
107412,1190421,Director
61705,58689,Director
5537,139385,Director
61401,2293,Director
25805,142865,Director
107436,5877,Director
1975,58712,Director
5538,68732,Director
25825,68,Director
61729,508,Director
1976,58712,Director
5539,85365,Director
107449,145446,Director
1978,58822,Director
107447,133398,Director
1974,35475,Director
61818,116653,Director
1977,64195,Director
25827,2662,Director
5541,12936,Director
25826,82413,Director
25833,14674,Director
1979,63550,Director
62008,61459,Director
107462,78108,Director
5543,7506,Director
5540,64823,Director
5544,1788,Director
107630,98537,Director
1980,64722,Director
25841,74659,Director
25834,9049,Director
25850,14674,Director
1981,64735,Director
5548,47773,Director
107565,1238965,Director
62155,71548,Director
62113,74159,Director
62081,40256,Director
107702,13426,Director
61986,228,Director
62208,125690,Director
1982,11770,Director
107723,56339,Director
5550,89216,Director
25856,10001,Director
5553,12840,Director
62250,63973,Director
107771,4429,Director
1984,11777,Director
1983,33341,Director
5556,57898,Director
5560,33166,Director
25865,10001,Director
62293,73460,Director
62299,40610,Director
62299,40607,Director
25870,99667,Director
1986,32813,Director
1985,56998,Director
25855,8823,Director
107846,1822,Director
25886,9054,Director
107945,158634,Director
1987,44130,Director
5563,30365,Director
25887,39058,Director
62344,16294,Director
1990,180868,Director
107951,79046,Director
107953,1083453,Director
25898,11572,Director
62374,578,Director
1991,64796,Director
5568,57434,Director
25905,30249,Director
5564,15337,Director
5562,94643,Director
62376,57193,Director
107962,30149,Director
1992,65678,Director
5569,5140,Director
62383,119672,Director
25906,19528,Director
107997,87082,Director
5570,19840,Director
1993,28976,Director
62394,12028,Director
5572,20400,Director
1994,10051,Director
107999,1060540,Director
25923,12238,Director
62434,19303,Director
25927,40,Director
1995,18069,Director
5573,73499,Director
25937,69392,Director
62437,1152,Director
