movieId,title,genres,genres_clean,tags_combined,content_text,n_ratings,effective_alpha
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,Romance,,Romance,8,0.4307692307692308
50923,"Astronaut Farmer, The (2007)",Drama,Drama,,Drama,2,0.19999999999999998
50942,"Wake Up, Ron Burgundy (2004)",Comedy,Comedy,,Comedy,1,0.11666666666666665
50954,It's a Boy Girl Thing (2006),Comedy|Romance,Comedy Romance,,Comedy Romance,2,0.19999999999999998
50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy,Animation Comedy,,Animation Comedy,1,0.11666666666666665
51024,The Odyssey (1997),Adventure|Drama|Fantasy,Adventure Drama Fantasy,,Adventure Drama Fantasy,3,0.26249999999999996
51037,Unknown (2006),Drama|Mystery|Thriller,Drama Mystery Thriller,,Drama Mystery Thriller,4,0.31111111111111106
51077,Ghost Rider (2007),Action|Fantasy|Thriller,Action Fantasy Thriller,,Action Fantasy Thriller,12,0.49411764705882355
51080,Breach (2007),Drama|Thriller,Drama Thriller,,Drama Thriller,8,0.4307692307692308
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance,Comedy Romance,,Comedy Romance,1,0.11666666666666665
51084,Music and Lyrics (2007),Comedy|Romance,Comedy Romance,,Comedy Romance,10,0.4666666666666666
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,Drama Mystery Thriller,,Drama Mystery Thriller,14,0.5157894736842105
51088,Reno 911!: Miami (2007),Comedy,Comedy,,Comedy,2,0.19999999999999998
51091,Black Snake Moan (2006),Drama,Drama,,Drama,4,0.31111111111111106
51167,My Father and My Son (Babam ve oglum) (2005),Drama,Drama,,Drama,1,0.11666666666666665
51174,Factory Girl (2006),Drama,Drama,,Drama,1,0.11666666666666665
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,Action Comedy Crime Mystery,british comedy,Action Comedy Crime Mystery british comedy,61,0.6469696969696969
51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance,Adventure Drama Romance,,Adventure Drama Romance,1,0.11666666666666665
51357,Citizen X (1995),Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,1,0.11666666666666665
51412,Next (2007),Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,,Action Sci-Fi Thriller,14,0.5157894736842105
51471,Amazing Grace (2006),Drama|Romance,Drama Romance,,Drama Romance,1,0.11666666666666665
51498,2001 Maniacs (2005),Comedy|Horror,Comedy Horror,,Comedy Horror,2,0.19999999999999998
51540,Zodiac (2007),Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,38,0.6186046511627906
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,Action Comedy Drama Horror Thriller,,Action Comedy Drama Horror Thriller,1,0.11666666666666665
51562,Babylon 5: The Gathering (1993),Sci-Fi,Sci-Fi,,Sci-Fi,1,0.11666666666666665
51573,Meshes of the Afternoon (1943),Fantasy,Fantasy,,Fantasy,1,0.11666666666666665
51575,Wild Hogs (2007),Adventure|Comedy,Adventure Comedy,,Adventure Comedy,5,0.35
51662,300 (2007),Action|Fantasy|War|IMAX,Action Fantasy War IMAX,,Action Fantasy War IMAX,80,0.6588235294117647
51666,"Abandoned, The (2006)",Horror|Mystery|Thriller,Horror Mystery Thriller,,Horror Mystery Thriller,1,0.11666666666666665
51694,Starter for 10 (2006),Drama|Romance,Drama Romance,,Drama Romance,1,0.11666666666666665
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,Adventure Children Sci-Fi,,Adventure Children Sci-Fi,2,0.19999999999999998
51705,Priceless (Hors de prix) (2006),Comedy|Romance,Comedy Romance,,Comedy Romance,2,0.19999999999999998
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,Comedy Drama Horror Sci-Fi Thriller,,Comedy Drama Horror Sci-Fi Thriller,7,0.4083333333333333
51834,Becoming Jane (2007),Drama|Romance,Drama Romance,,Drama Romance,6,0.3818181818181818
51884,"Namesake, The (2006)",Drama|Romance,Drama Romance,,Drama Romance,3,0.26249999999999996
51903,I Think I Love My Wife (2007),Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,1,0.11666666666666665
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller,Drama Fantasy Mystery Thriller,,Drama Fantasy Mystery Thriller,3,0.26249999999999996
51927,Dead Silence (2007),Horror|Mystery|Thriller,Horror Mystery Thriller,,Horror Mystery Thriller,2,0.19999999999999998
51931,Reign Over Me (2007),Drama,Drama,,Drama,5,0.35
51933,Pride (2007),Drama,Drama,,Drama,1,0.11666666666666665
51935,Shooter (2007),Action|Drama|Thriller,Action Drama Thriller,,Action Drama Thriller,25,0.5833333333333334
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller,Horror Thriller,,Horror Thriller,2,0.19999999999999998
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,Action Adventure Animation Children Comedy Fantasy,,Action Adventure Animation Children Comedy Fantasy,6,0.3818181818181818
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,Drama Thriller War,,Drama Thriller War,1,0.11666666666666665
52241,"Lookout, The (2007)",Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,6,0.3818181818181818
52245,Blades of Glory (2007),Comedy|Romance,Comedy Romance,,Comedy Romance,17,0.5409090909090909
52279,Are We Done Yet? (2007),Comedy,Comedy,,Comedy,1,0.11666666666666665
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,Action Crime Horror Sci-Fi Thriller,,Action Crime Horror Sci-Fi Thriller,27,0.590625
52283,"Reaping, The (2007)",Horror|Thriller,Horror Thriller,,Horror Thriller,3,0.26249999999999996
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,Action Adventure Animation Children Comedy Sci-Fi,something for everyone in this one... saw it without and plan on seeing it with kids!,Action Adventure Animation Children Comedy Sci-Fi something for everyone in this one... saw it without and plan on seeing it with kids!,11,0.48124999999999996
52299,American Hardcore (2006),Documentary,Documentary,,Documentary,1,0.11666666666666665
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,Action Adventure Drama War,,Action Adventure Drama War,7,0.4083333333333333
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,Adventure Drama Sci-Fi Thriller,,Adventure Drama Sci-Fi Thriller,14,0.5157894736842105
52375,"Hoax, The (2007)",Crime|Drama,Crime Drama,,Crime Drama,2,0.19999999999999998
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,Animation Comedy Fantasy Musical,,Animation Comedy Fantasy Musical,11,0.48124999999999996
52458,Disturbia (2007),Drama|Thriller,Drama Thriller,,Drama Thriller,10,0.4666666666666666
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,Action Adventure Animation Comedy Fantasy Mystery Sci-Fi,,Action Adventure Animation Comedy Fantasy Mystery Sci-Fi,1,0.11666666666666665
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,Drama Musical,,Drama Musical,2,0.19999999999999998
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,Crime Drama Mystery Thriller,anthony hopkins courtroom drama twist ending,Crime Drama Mystery Thriller anthony hopkins courtroom drama twist ending,12,0.49411764705882355
52644,Vacancy (2007),Horror|Thriller,Horror Thriller,,Horror Thriller,2,0.19999999999999998
52668,In the Land of Women (2007),Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,2,0.19999999999999998
52694,Mr. Bean's Holiday (2007),Comedy,Comedy,,Comedy,4,0.31111111111111106
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,Crime Drama Fantasy Mystery Thriller,horrible acting interesting,Crime Drama Fantasy Mystery Thriller horrible acting interesting,3,0.26249999999999996
52715,Kickin It Old Skool (2007),Comedy,Comedy,,Comedy,1,0.11666666666666665
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,Action Adventure Sci-Fi Thriller IMAX,,Action Adventure Sci-Fi Thriller IMAX,44,0.6285714285714286
52724,Lucky You (2007),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,Children Comedy,,Children Comedy,2,0.19999999999999998
52767,21 Up (1977),Documentary,Documentary,,Documentary,3,0.26249999999999996
52784,Sharkwater (2006),Documentary,Documentary,,Documentary,1,0.11666666666666665
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,Action Crime Horror Thriller,,Action Crime Horror Thriller,1,0.11666666666666665
52867,"Ex, The (2007)",Comedy|Romance,Comedy Romance,,Comedy Romance,1,0.11666666666666665
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,Animation Mystery Sci-Fi,dreamlike,Animation Mystery Sci-Fi dreamlike,9,0.45
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,Action Fantasy Horror Thriller,,Action Fantasy Horror Thriller,2,0.19999999999999998
52952,This Is England (2006),Drama,Drama,,Drama,8,0.4307692307692308
52967,Away from Her (2006),Drama,Drama,,Drama,4,0.31111111111111106
52973,Knocked Up (2007),Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,52,0.63859649122807
52975,Hairspray (2007),Comedy|Drama|Musical,Comedy Drama Musical,,Comedy Drama Musical,15,0.5249999999999999
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,,Horror Sci-Fi Thriller,21,0.5653846153846154
53022,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance,Action Comedy Crime Romance,,Action Comedy Crime Romance,2,0.19999999999999998
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,Documentary,,Documentary,4,0.31111111111111106
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,Adventure Animation Children Comedy Fantasy,,Adventure Animation Children Comedy Fantasy,21,0.5653846153846154
53123,Once (2006),Drama|Musical|Romance,Drama Musical Romance,,Drama Musical Romance,9,0.45
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,Action Adventure Comedy Fantasy,,Action Adventure Comedy Fantasy,56,0.6426229508196721
53127,Bug (2007),Drama|Horror|Thriller,Drama Horror Thriller,based on a play conspiracy theory creepy insanity paranoia ptsd,Drama Horror Thriller based on a play conspiracy theory creepy insanity paranoia ptsd,4,0.31111111111111106
53129,Mr. Brooks (2007),Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,7,0.4083333333333333
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,Action Adventure Fantasy,,Action Adventure Fantasy,2,0.19999999999999998
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,Action Adventure Comedy Fantasy Romance,,Action Adventure Comedy Fantasy Romance,2,0.19999999999999998
53143,Fay Grim (2006),Action|Thriller,Action Thriller,,Action Thriller,1,0.11666666666666665
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,Comedy Drama Romance Sci-Fi,,Comedy Drama Romance Sci-Fi,2,0.19999999999999998
53280,"Breed, The (2006)",Horror|Thriller,Horror Thriller,,Horror Thriller,1,0.11666666666666665
53318,Cashback (2006),Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,4,0.31111111111111106
53322,Ocean's Thirteen (2007),Crime|Thriller,Crime Thriller,,Crime Thriller,33,0.6078947368421053
53326,Them (Ils) (2006),Horror,Horror,,Horror,1,0.11666666666666665
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance,Comedy Romance,,Comedy Romance,1,0.11666666666666665
53435,Hostel: Part II (2007),Crime|Horror|Thriller,Crime Horror Thriller,,Crime Horror Thriller,4,0.31111111111111106
53447,Paranoid Park (2007),Crime|Drama,Crime Drama,,Crime Drama,1,0.11666666666666665
53450,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror,Comedy Fantasy Horror,,Comedy Fantasy Horror,1,0.11666666666666665
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi,Action Adventure Fantasy Sci-Fi,,Action Adventure Fantasy Sci-Fi,1,0.11666666666666665
53460,Surf's Up (2007),Animation|Children|Comedy,Animation Children Comedy,,Animation Children Comedy,7,0.4083333333333333
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,bad acting bad jokes bad plot chris evans jessica alba marvel sexy female scientist,Action Adventure Sci-Fi bad acting bad jokes bad plot chris evans jessica alba marvel sexy female scientist,20,0.5599999999999999
53466,Nancy Drew (2007),Adventure|Crime|Thriller,Adventure Crime Thriller,,Adventure Crime Thriller,3,0.26249999999999996
53468,Fido (2006),Comedy|Horror|Thriller,Comedy Horror Thriller,zombies,Comedy Horror Thriller zombies,7,0.4083333333333333
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,Action Adventure Crime Horror Thriller,,Action Adventure Crime Horror Thriller,26,0.5870967741935483
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,Action Adventure Drama War,,Action Adventure Drama War,3,0.26249999999999996
53574,"TV Set, The (2006)",Comedy|Drama,Comedy Drama,,Comedy Drama,2,0.19999999999999998
53578,"Valet, The (La doublure) (2006)",Comedy,Comedy,,Comedy,1,0.11666666666666665
53808,Bring It On: All or Nothing (2006),Comedy,Comedy,,Comedy,1,0.11666666666666665
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,Documentary,,Documentary,1,0.11666666666666665
53894,Sicko (2007),Documentary|Drama,Documentary Drama,,Documentary Drama,14,0.5157894736842105
53921,"Mighty Heart, A (2007)",Drama|Thriller,Drama Thriller,,Drama Thriller,1,0.11666666666666665
53953,1408 (2007),Drama|Horror|Thriller,Drama Horror Thriller,,Drama Horror Thriller,25,0.5833333333333334
53956,Death at a Funeral (2007),Comedy,Comedy,,Comedy,4,0.31111111111111106
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,Action Adventure Crime Thriller,,Action Adventure Crime Thriller,32,0.6054054054054054
53974,License to Wed (2007),Comedy|Romance,Comedy Romance,,Comedy Romance,3,0.26249999999999996
53993,Evan Almighty (2007),Comedy|Fantasy,Comedy Fantasy,,Comedy Fantasy,13,0.5055555555555555
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,Action Sci-Fi Thriller IMAX,,Action Sci-Fi Thriller IMAX,39,0.6204545454545454
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,Adventure Drama Fantasy IMAX,,Adventure Drama Fantasy IMAX,58,0.6444444444444444
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,Comedy Romance,,Comedy Romance,11,0.48124999999999996
54116,First Snow (2006),Drama|Thriller,Drama Thriller,,Drama Thriller,2,0.19999999999999998
54121,Broken Arrow (1950),Drama|Romance|Western,Drama Romance Western,,Drama Romance Western,1,0.11666666666666665
54185,Manufactured Landscapes (2006),Documentary,Documentary,,Documentary,2,0.19999999999999998
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,Drama Fantasy Musical Romance,,Drama Fantasy Musical Romance,11,0.48124999999999996
54256,Hot Rod (2007),Comedy,Comedy,,Comedy,7,0.4083333333333333
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,Adventure Comedy Fantasy Romance,,Adventure Comedy Fantasy Romance,34,0.6102564102564102
54272,"Simpsons Movie, The (2007)",Animation|Comedy,Animation Comedy,,Animation Comedy,46,0.6313725490196078
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,1,0.11666666666666665
54276,No Reservations (2007),Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,2,0.19999999999999998
54281,Charlie Bartlett (2007),Comedy|Drama,Comedy Drama,,Comedy Drama,5,0.35
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,Action Crime Thriller,assassin assassin-in-training (scene) espionage robert ludlum,Action Crime Thriller assassin assassin-in-training (scene) espionage robert ludlum,81,0.6593023255813953
54354,China Blue (2005),Documentary,Documentary,,Documentary,1,0.11666666666666665
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,Crime Drama Mystery Thriller,,Crime Drama Mystery Thriller,3,0.26249999999999996
54503,Superbad (2007),Comedy,Comedy,friendship high school michael cera nerds self discovery shenanigans virginity,Comedy friendship high school michael cera nerds self discovery shenanigans virginity,55,0.6416666666666666
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,Comedy,,Comedy,1,0.11666666666666665
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,,Action Comedy Crime Thriller,5,0.35
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,Action Adventure Fantasy War,,Action Adventure Fantasy War,1,0.11666666666666665
54732,Balls of Fury (2007),Comedy,Comedy,,Comedy,3,0.26249999999999996
54734,Sydney White (2007),Comedy,Comedy,,Comedy,2,0.19999999999999998
54736,"Kingdom, The (2007)",Action|Drama|Thriller,Action Drama Thriller,,Action Drama Thriller,8,0.4307692307692308
54745,Rocket Science (2007),Comedy|Drama,Comedy Drama,,Comedy Drama,2,0.19999999999999998
54768,Daddy Day Camp (2007),Children|Comedy,Children Comedy,,Children Comedy,1,0.11666666666666665
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,Action Drama Horror Sci-Fi Thriller,,Action Drama Horror Sci-Fi Thriller,2,0.19999999999999998
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,3,0.26249999999999996
54785,Halloween (2007),Horror,Horror,,Horror,4,0.31111111111111106
54787,Death Sentence (2007),Drama|Thriller,Drama Thriller,,Drama Thriller,1,0.11666666666666665
54796,2 Days in Paris (2007),Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,1,0.11666666666666665
54881,"King of Kong, The (2007)",Documentary,Documentary,,Documentary,12,0.49411764705882355
54908,Taxi 4 (2007),Action|Comedy,Action Comedy,,Action Comedy,1,0.11666666666666665
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,Comedy Horror Thriller,,Comedy Horror Thriller,1,0.11666666666666665
54934,"Brothers Solomon, The (2007)",Comedy,Comedy,,Comedy,1,0.11666666666666665
54962,"Nines, The (2007)",Drama|Mystery,Drama Mystery,,Drama Mystery,1,0.11666666666666665
54995,Planet Terror (2007),Action|Horror|Sci-Fi,Action Horror Sci-Fi,,Action Horror Sci-Fi,22,0.5703703703703703
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,Action Crime Drama Western,christian bale,Action Crime Drama Western christian bale,25,0.5833333333333334
